                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     18,                 1.3409,                0.99824,                 1.4307,                0.28543,                 0.0442,                0.06474,                0.03967,                 1.5446,                  2.082,                 1.1019,              0.0016832,              0.0016832,              0.0016832
                     19,                 1.3254,                0.98607,                 1.4333,                0.46915,                0.04727,                0.06853,                0.04422,                 1.3995,                 1.9772,                 1.0056,              0.0016634,              0.0016634,              0.0016634
                     20,                 1.2693,                0.93196,                 1.3904,                0.47989,                0.05648,                 0.0691,                0.04136,                 1.3529,                 1.9061,                0.99732,              0.0016436,              0.0016436,              0.0016436
                     21,                 1.2435,                0.92504,                 1.3632,                0.47208,                0.08349,                 0.1102,                0.06717,                 1.4955,                  2.144,                 1.0624,              0.0016238,              0.0016238,              0.0016238
                     22,                 1.2244,                0.89622,                 1.3527,                0.40449,                0.07366,                0.10828,                0.06945,                 1.3248,                 1.7914,                0.97321,               0.001604,               0.001604,               0.001604
                     23,                 1.1971,                0.87681,                 1.3309,                0.51758,                0.09813,                0.11901,                0.07318,                 1.3666,                 1.8711,                 0.9922,              0.0015842,              0.0015842,              0.0015842
                     24,                 1.1928,                0.87167,                 1.3176,                0.53958,                0.10988,                0.12917,                0.07815,                  1.397,                 1.8865,                 1.0209,              0.0015644,              0.0015644,              0.0015644
                     25,                 1.1626,                0.85028,                 1.3133,                0.61007,                0.17495,                0.20212,                0.12874,                 1.3186,                 1.7848,                0.96796,              0.0015446,              0.0015446,              0.0015446
                     26,                 1.1386,                0.82392,                 1.2929,                0.62524,                0.19828,                0.23655,                0.14371,                 1.4437,                   1.94,                 1.0541,              0.0015248,              0.0015248,              0.0015248
                     27,                 1.1313,                0.82014,                 1.2887,                0.73918,                0.29957,                 0.3486,                0.21891,                 1.3203,                  1.695,                 0.9738,               0.001505,               0.001505,               0.001505
                     28,                 1.1196,                  0.798,                 1.2804,                0.66464,                0.26151,                0.28925,                0.17223,                 1.4149,                 1.8369,                 1.0277,              0.0014852,              0.0014852,              0.0014852
                     29,                 1.0957,                 0.7844,                 1.2624,                0.72619,                0.26212,                0.28279,                0.18797,                 1.2314,                 1.6251,                0.93568,              0.0014654,              0.0014654,              0.0014654
                     30,                 1.0725,                0.77224,                 1.2452,                0.66776,                0.25967,                0.28042,                0.17873,                 1.3425,                 1.8168,                0.99608,              0.0014456,              0.0014456,              0.0014456
                     31,                 1.0505,                0.75459,                 1.2386,                0.70292,                0.28177,                0.30507,                0.18688,                 1.4128,                 1.7787,                 1.0159,              0.0014258,              0.0014258,              0.0014258
                     32,                 1.0638,                 0.7473,                 1.2383,                0.72603,                0.36157,                0.39587,                0.26973,                 1.1393,                 1.5124,                0.87969,               0.001406,               0.001406,               0.001406
                     33,                 1.0223,                0.72162,                 1.2118,                0.71207,                0.30059,                0.33332,                0.20818,                 1.3351,                 1.7145,                 1.0075,              0.0013862,              0.0013862,              0.0013862
                     34,                 1.0267,                0.71971,                 1.2147,                0.75082,                0.31445,                0.35628,                0.22873,                 1.2569,                 1.5709,                0.93948,              0.0013664,              0.0013664,              0.0013664
                     35,                 1.0075,                0.70973,                 1.2024,                0.80006,                0.32842,                0.37029,                0.25092,                 1.1586,                  1.456,                0.89114,              0.0013466,              0.0013466,              0.0013466
                     36,                0.99914,                0.70492,                 1.1934,                0.72465,                0.29834,                0.32618,                0.20745,                 1.2893,                 1.6949,                0.95769,              0.0013268,              0.0013268,              0.0013268
                     37,                0.98758,                 0.7018,                 1.1931,                 0.7711,                0.34929,                0.40071,                0.26029,                 1.2508,                 1.5819,                0.93713,               0.001307,               0.001307,               0.001307
                     38,                0.97177,                0.68065,                 1.1851,                 0.7691,                0.30632,                 0.3476,                0.23385,                 1.2096,                 1.4997,                0.90612,              0.0012872,              0.0012872,              0.0012872
                     39,                0.96205,                0.67874,                 1.1643,                0.72472,                0.32535,                0.36957,                0.23504,                 1.2932,                 1.6822,                0.95931,              0.0012674,              0.0012674,              0.0012674
                     40,                0.94213,                0.65552,                 1.1643,                0.70678,                0.31073,                0.33803,                0.21325,                 1.3357,                 1.7181,                0.97178,              0.0012476,              0.0012476,              0.0012476
                     41,                0.93511,                0.67359,                 1.1635,                0.78399,                0.30816,                0.34196,                0.23062,                 1.1787,                 1.5205,                0.89131,              0.0012278,              0.0012278,              0.0012278
                     42,                0.93375,                0.67147,                 1.1526,                0.82573,                0.33149,                0.38149,                0.25537,                 1.1601,                 1.4427,                0.88589,               0.001208,               0.001208,               0.001208
                     43,                0.89732,                0.61793,                  1.137,                0.72813,                0.33395,                0.37213,                0.24257,                 1.2257,                 1.5312,                0.93154,              0.0011882,              0.0011882,              0.0011882
                     44,                0.90105,                 0.6362,                  1.142,                0.77191,                0.32474,                0.37249,                0.24018,                 1.2496,                 1.5275,                0.94097,              0.0011684,              0.0011684,              0.0011684
                     45,                0.89218,                0.61625,                 1.1321,                0.79021,                0.32781,                0.38111,                0.26416,                 1.1064,                 1.3977,                0.86731,              0.0011486,              0.0011486,              0.0011486
                     46,                0.86869,                0.60008,                 1.1213,                0.75878,                0.31246,                0.36898,                0.23652,                 1.2879,                 1.6252,                0.95727,              0.0011288,              0.0011288,              0.0011288
                     47,                0.86274,                0.59123,                 1.1165,                0.78367,                0.31737,                 0.3616,                0.24265,                 1.2226,                 1.5013,                0.91284,               0.001109,               0.001109,               0.001109
                     48,                0.83786,                0.59721,                 1.0977,                 0.8119,                0.38122,                0.46321,                0.33451,                  1.017,                 1.2879,                0.82092,              0.0010892,              0.0010892,              0.0010892
                     49,                0.84982,                0.58115,                 1.1057,                0.78922,                0.32106,                0.37291,                0.25695,                 1.1212,                 1.3944,                0.87992,              0.0010694,              0.0010694,              0.0010694
                     50,                 0.8396,                0.57625,                 1.0877,                0.76595,                 0.3229,                0.38755,                0.27257,                 1.1306,                 1.4094,                0.87124,              0.0010496,              0.0010496,              0.0010496
                     51,                0.80827,                0.57399,                 1.0866,                0.80404,                0.31799,                0.37188,                0.25503,                 1.1842,                 1.4457,                0.89988,              0.0010298,              0.0010298,              0.0010298
                     52,                0.80954,                0.55496,                 1.0774,                0.79805,                0.29466,                0.34459,                0.22888,                 1.2477,                 1.4984,                 0.9387,                0.00101,                0.00101,                0.00101
                     53,                0.81454,                0.55766,                 1.0791,                0.82281,                0.33272,                0.41197,                0.29347,                 1.0694,                 1.3411,                0.85564,              0.0009902,              0.0009902,              0.0009902
                     54,                0.79486,                0.54735,                 1.0692,                0.82727,                0.32719,                 0.3756,                 0.2557,                  1.128,                 1.3985,                 0.8748,              0.0009704,              0.0009704,              0.0009704
                     55,                0.78049,                0.54531,                 1.0817,                0.80867,                0.29405,                 0.3409,                0.22748,                 1.1748,                 1.3625,                0.90125,              0.0009506,              0.0009506,              0.0009506
                     56,                0.77833,                0.54063,                 1.0578,                0.84507,                  0.345,                0.41234,                0.29207,                 1.0563,                 1.2671,                0.83911,              0.0009308,              0.0009308,              0.0009308
                     57,                0.75452,                0.52396,                 1.0486,                0.79505,                0.32626,                0.37333,                0.25949,                 1.1036,                  1.304,                0.86198,               0.000911,               0.000911,               0.000911
                     58,                0.75326,                0.52578,                 1.0441,                0.80442,                0.33333,                0.39934,                0.26628,                 1.2147,                 1.3998,                0.93685,              0.0008912,              0.0008912,              0.0008912
                     59,                0.75136,                 0.5188,                 1.0463,                0.83474,                0.33702,                0.40276,                0.28926,                 1.0387,                 1.2855,                0.83976,              0.0008714,              0.0008714,              0.0008714
                     60,                0.72932,                 0.5054,                 1.0363,                0.85904,                0.32351,                0.39257,                0.27222,                 1.1018,                 1.3051,                0.86829,              0.0008516,              0.0008516,              0.0008516
                     61,                0.72673,                0.50908,                 1.0315,                0.87469,                0.34929,                0.42873,                0.30872,                 1.0452,                 1.2236,                0.83335,              0.0008318,              0.0008318,              0.0008318
                     62,                0.72562,                0.51484,                 1.0364,                0.86872,                0.35052,                0.44338,                0.32462,                0.99986,                 1.1755,                0.81346,               0.000812,               0.000812,               0.000812
                     63,                 0.7064,                0.49247,                  1.009,                0.85398,                0.31952,                0.39548,                0.28014,                 1.0676,                 1.2245,                0.85456,              0.0007922,              0.0007922,              0.0007922
                     64,                0.70767,                0.49621,                 1.0212,                0.85271,                0.32341,                  0.412,                 0.2833,                 1.1378,                 1.2855,                0.90141,              0.0007724,              0.0007724,              0.0007724
                     65,                0.68427,                0.48011,                 1.0002,                0.87901,                0.31664,                0.39517,                 0.2798,                 1.0636,                 1.2298,                0.83717,              0.0007526,              0.0007526,              0.0007526
                     66,                 0.6866,                0.48081,                 1.0092,                0.88914,                0.32228,                 0.3957,                0.27945,                 1.0677,                 1.2053,                0.85004,              0.0007328,              0.0007328,              0.0007328
                     67,                 0.6791,                0.47371,                0.99782,                0.79589,                0.29896,                0.36236,                0.25627,                 1.0917,                 1.2721,                0.87074,               0.000713,               0.000713,               0.000713
                     68,                0.68422,                0.48071,                 1.0115,                0.87959,                0.31676,                0.39744,                0.28284,                 1.0909,                 1.2493,                0.86366,              0.0006932,              0.0006932,              0.0006932
                     69,                0.68039,                 0.4742,                 1.0056,                0.85988,                0.33702,                0.42085,                0.28941,                 1.1066,                 1.2785,                0.86858,              0.0006734,              0.0006734,              0.0006734
                     70,                0.66837,                0.47798,                0.99092,                0.84014,                0.32597,                0.40664,                0.28625,                 1.0299,                 1.2095,                0.82904,              0.0006536,              0.0006536,              0.0006536
                     71,                0.66159,                0.47101,                 1.0027,                0.90521,                0.32904,                 0.4237,                0.31469,                0.98463,                 1.1396,                0.81122,              0.0006338,              0.0006338,              0.0006338
                     72,                0.65348,                0.45748,                0.98779,                0.83523,                0.33333,                0.40698,                0.29375,                 1.0259,                 1.1745,                0.82986,               0.000614,               0.000614,               0.000614
                     73,                 0.6363,                0.45379,                0.97741,                0.84736,                0.24678,                0.31437,                0.21839,                 1.1024,                  1.263,                0.87783,              0.0005942,              0.0005942,              0.0005942
                     74,                0.63311,                0.44704,                0.98347,                0.84525,                0.22836,                  0.326,                0.23127,                 1.1192,                 1.2558,                0.87668,              0.0005744,              0.0005744,              0.0005744
                     75,                 0.6331,                0.44739,                0.97633,                0.87192,                0.25967,                0.36406,                0.26978,                0.98313,                  1.158,                0.80073,              0.0005546,              0.0005546,              0.0005546
                     76,                 0.6202,                 0.4427,                0.97475,                0.85517,                0.23922,                0.32095,                0.22572,                 1.1068,                 1.2106,                0.87809,              0.0005348,              0.0005348,              0.0005348
                     77,                 0.6102,                0.43575,                0.96049,                0.85114,                0.20933,                0.30368,                0.21507,                 1.0733,                 1.2407,                0.86153,               0.000515,               0.000515,               0.000515
                     78,                0.60426,                0.43213,                0.96338,                 0.8132,                0.22284,                0.31877,                 0.2289,                 1.0513,                 1.2257,                0.84778,              0.0004952,              0.0004952,              0.0004952
                     79,                0.60127,                0.43601,                0.96611,                0.87391,                0.24187,                0.35596,                0.26882,                0.97513,                 1.1021,                0.79382,              0.0004754,              0.0004754,              0.0004754
                     80,                0.59235,                0.42948,                0.96017,                0.80503,                0.21486,                0.30725,                0.22582,                 1.0054,                 1.1208,                0.82295,              0.0004556,              0.0004556,              0.0004556
                     81,                0.58398,                0.42058,                0.95739,                0.82825,                0.24616,                0.35727,                0.25835,                 1.0331,                 1.1781,                0.83289,              0.0004358,              0.0004358,              0.0004358
                     82,                0.57577,                0.41957,                 0.9493,                0.88528,                 0.2345,                 0.3474,                0.25823,                 1.0088,                 1.1771,                0.82656,               0.000416,               0.000416,               0.000416
                     83,                0.57989,                0.41574,                0.95403,                0.88576,                0.25226,                0.37489,                0.28231,                0.98635,                 1.1245,                0.81728,              0.0003962,              0.0003962,              0.0003962
                     84,                0.56606,                0.40817,                0.95328,                 0.8601,                0.22345,                 0.3544,                0.26671,                0.98861,                  1.172,                0.81814,              0.0003764,              0.0003764,              0.0003764
