                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     22,                0.90136,                0.58095,                 1.0921,                0.65952,                0.09246,                0.14531,                0.09928,                 1.1637,                 1.4467,                0.89457,               0.001604,               0.001604,               0.001604
                     23,                0.90576,                0.59911,                 1.0975,                0.71135,                0.05427,                0.09716,                0.06206,                   1.33,                  1.612,                0.98854,              0.0015842,              0.0015842,              0.0015842
                     24,                0.90137,                0.59771,                  1.094,                0.71641,                0.12965,                0.17727,                0.11814,                 1.2843,                 1.4853,                0.95962,              0.0015644,              0.0015644,              0.0015644
                     25,                0.88565,                0.57101,                 1.0891,                   0.74,                0.10754,                 0.1657,                 0.1168,                 1.1488,                 1.3419,                0.87682,              0.0015446,              0.0015446,              0.0015446
                     26,                0.91791,                0.59309,                 1.0859,                0.85516,                 0.1005,                 0.1465,                 0.1074,                 1.0573,                 1.2545,                0.81038,              0.0015248,              0.0015248,              0.0015248
                     27,                0.89729,                0.56674,                 1.0751,                0.60958,                0.11859,                0.15469,                  0.098,                 1.2858,                 1.6078,                0.97489,               0.001505,               0.001505,               0.001505
                     28,                0.87909,                0.57742,                 1.0775,                0.65282,                 0.1206,                0.17591,                0.11229,                 1.2544,                 1.4493,                0.93408,              0.0014852,              0.0014852,              0.0014852
                     29,                0.86334,                0.57016,                 1.0702,                0.66322,                0.12764,                0.17113,                0.11955,                 1.0928,                 1.3241,                0.84033,              0.0014654,              0.0014654,              0.0014654
                     30,                0.86106,                0.55816,                 1.0587,                0.47723,                0.08543,                0.13202,                0.09002,                 1.1163,                 1.3862,                0.85396,              0.0014456,              0.0014456,              0.0014456
                     31,                0.85815,                0.56039,                 1.0606,                0.73024,                0.08643,                0.13304,                0.09207,                  1.117,                 1.3418,                0.86744,              0.0014258,              0.0014258,              0.0014258
                     32,                0.84671,                0.55177,                 1.0629,                0.70482,                0.15075,                0.20744,                0.14605,                 1.0713,                 1.2662,                0.83655,               0.001406,               0.001406,               0.001406
                     33,                 0.8397,                0.54373,                 1.0527,                0.70058,                0.21809,                0.26012,                0.18286,                 1.1279,                  1.454,                0.86686,              0.0013862,              0.0013862,              0.0013862
                     34,                 0.8475,                0.55452,                 1.0538,                0.74069,                0.34449,                0.38884,                0.25931,                 1.2151,                 1.4838,                0.93065,              0.0013664,              0.0013664,              0.0013664
                     35,                0.82763,                0.54719,                 1.0549,                  0.727,                0.16862,                0.23271,                0.15256,                 1.2564,                 1.4754,                0.96633,              0.0013466,              0.0013466,              0.0013466
                     36,                0.85156,                0.55353,                 1.0521,                0.85445,                 0.2065,                0.27437,                0.19535,                 1.0918,                 1.2674,                 0.8463,              0.0013268,              0.0013268,              0.0013268
                     37,                0.84068,                0.54705,                 1.0552,                0.74935,                 0.1608,                0.22506,                0.15063,                 1.1015,                 1.3727,                0.85901,               0.001307,               0.001307,               0.001307
                     38,                0.82026,                0.53607,                  1.044,                0.72329,                0.17864,                0.23096,                0.16439,                 1.0641,                 1.2686,                0.84218,              0.0012872,              0.0012872,              0.0012872
                     39,                0.82897,                0.54348,                 1.0541,                0.73508,                0.33869,                0.37793,                0.25262,                  1.152,                 1.4162,                0.90306,              0.0012674,              0.0012674,              0.0012674
                     40,                0.81853,                0.53938,                 1.0413,                0.75848,                0.28141,                0.33198,                0.23829,                 1.0852,                 1.3289,                  0.842,              0.0012476,              0.0012476,              0.0012476
                     41,                0.82094,                0.53708,                 1.0382,                0.89275,                0.27437,                0.35579,                0.26207,                0.99222,                 1.1784,                0.79304,              0.0012278,              0.0012278,              0.0012278
                     42,                0.80783,                0.52615,                 1.0358,                0.83506,                0.30251,                 0.3704,                0.25881,                 1.1002,                 1.3268,                0.87221,               0.001208,               0.001208,               0.001208
                     43,                0.81405,                0.53437,                 1.0347,                0.75262,                0.26908,                0.30967,                0.20561,                 1.1678,                 1.4635,                0.89832,              0.0011882,              0.0011882,              0.0011882
                     44,                0.79007,                0.51398,                 1.0173,                0.86884,                0.38613,                0.45349,                0.31737,                 1.1036,                 1.3325,                0.85998,              0.0011684,              0.0011684,              0.0011684
                     45,                0.78967,                0.53203,                 1.0197,                0.77224,                0.42595,                0.47702,                0.32928,                 1.1145,                  1.362,                0.85846,              0.0011486,              0.0011486,              0.0011486
                     46,                0.78289,                0.52676,                 1.0216,                 0.8738,                 0.2603,                0.32931,                0.23413,                 1.0816,                 1.3067,                0.84202,              0.0011288,              0.0011288,              0.0011288
                     47,                0.78071,                0.52214,                 1.0255,                0.86774,                0.35606,                0.41662,                0.29219,                 1.1052,                 1.2493,                0.86069,               0.001109,               0.001109,               0.001109
                     48,                0.80843,                0.53138,                 1.0352,                0.77463,                0.30955,                0.35892,                0.23292,                 1.2747,                 1.4946,                0.96057,              0.0010892,              0.0010892,              0.0010892
                     49,                 0.7798,                0.50758,                 1.0169,                0.80294,                 0.3196,                0.37061,                0.26394,                 1.0475,                 1.2501,                0.82275,              0.0010694,              0.0010694,              0.0010694
                     50,                0.77671,                  0.503,                 1.0187,                0.82968,                0.34573,                0.40463,                0.28869,                 1.0754,                 1.2829,                0.83279,              0.0010496,              0.0010496,              0.0010496
                     51,                0.77398,                0.50027,                 1.0196,                0.83969,                0.30533,                0.37221,                0.27278,                 1.0197,                  1.243,                0.79772,              0.0010298,              0.0010298,              0.0010298
                     52,                 0.7458,                0.49123,                 1.0023,                0.77796,                0.37588,                0.44385,                0.30836,                  1.173,                 1.4565,                0.91042,                0.00101,                0.00101,                0.00101
                     53,                 0.7415,                0.47942,                 0.9912,                0.85629,                0.34372,                0.42361,                0.31376,                0.98382,                  1.179,                0.78521,              0.0009902,              0.0009902,              0.0009902
                     54,                0.74397,                0.49676,                 1.0035,                0.82779,                0.32161,                0.39672,                0.27524,                 1.0999,                 1.2586,                0.86771,              0.0009704,              0.0009704,              0.0009704
                     55,                0.72385,                0.48061,                0.99669,                0.79035,                0.27659,                0.34847,                0.24478,                 1.1031,                 1.3381,                0.86869,              0.0009506,              0.0009506,              0.0009506
                     56,                0.71715,                0.47092,                0.98962,                0.86973,                0.32261,                0.40345,                0.29354,                 1.0227,                  1.214,                0.82229,              0.0009308,              0.0009308,              0.0009308
                     57,                0.73322,                0.47907,                0.99035,                0.80241,                0.33568,                 0.4039,                0.29694,                0.99213,                 1.2211,                0.79758,               0.000911,               0.000911,               0.000911
                     58,                0.73613,                0.48543,                0.99574,                0.83474,                0.35176,                0.40828,                0.30195,                 1.0125,                 1.2118,                0.80217,              0.0008912,              0.0008912,              0.0008912
                     59,                0.72254,                0.48547,                0.99047,                0.77498,                0.32362,                0.37126,                0.26099,                 1.0785,                 1.3201,                0.85534,              0.0008714,              0.0008714,              0.0008714
                     60,                0.73124,                0.49024,                 1.0001,                0.73524,                0.31357,                0.38763,                0.27894,                 1.0598,                 1.2091,                0.84238,              0.0008516,              0.0008516,              0.0008516
                     61,                 0.7198,                0.48035,                0.98296,                 0.8409,                0.29146,                0.36282,                 0.2491,                 1.1644,                 1.3731,                0.89998,              0.0008318,              0.0008318,              0.0008318
                     62,                0.70333,                0.47402,                0.97589,                0.84891,                0.36985,                0.42716,                0.30954,                 1.0229,                 1.2132,                0.82143,               0.000812,               0.000812,               0.000812
                     63,                0.70643,                0.47347,                  0.975,                0.75157,                0.31156,                0.36397,                0.25081,                  1.177,                 1.4299,                0.92427,              0.0007922,              0.0007922,              0.0007922
                     64,                0.69085,                0.46031,                0.97362,                0.80084,                0.32663,                0.38988,                0.27712,                 1.0685,                 1.3002,                0.84245,              0.0007724,              0.0007724,              0.0007724
                     65,                0.67428,                0.45305,                0.96323,                0.85409,                0.37487,                0.44678,                0.31901,                 1.0604,                  1.269,                0.84337,              0.0007526,              0.0007526,              0.0007526
                     66,                0.68329,                0.45738,                0.97289,                0.86881,                0.28241,                0.35986,                0.25908,                 1.0259,                   1.21,                0.81971,              0.0007328,              0.0007328,              0.0007328
                     67,                0.67423,                0.45347,                0.96962,                0.84582,                0.31558,                0.38823,                0.27624,                  1.067,                 1.2707,                0.85358,               0.000713,               0.000713,               0.000713
                     68,                0.67204,                0.45406,                 0.9695,                0.86329,                0.30464,                0.38543,                0.28068,                 1.0393,                  1.193,                0.83556,              0.0006932,              0.0006932,              0.0006932
                     69,                 0.6653,                0.44385,                0.95652,                0.83914,                0.29548,                0.37315,                0.26813,                 1.0553,                 1.2244,                0.84816,              0.0006734,              0.0006734,              0.0006734
                     70,                0.67503,                0.45203,                0.96353,                0.85192,                 0.3809,                0.45145,                0.32689,                 1.0384,                 1.2457,                0.83645,              0.0006536,              0.0006536,              0.0006536
                     71,                0.66874,                0.44466,                 0.9591,                0.84712,                 0.2995,                0.38221,                0.27688,                  1.064,                 1.2044,                0.85418,              0.0006338,              0.0006338,              0.0006338
                     72,                0.66482,                0.44504,                0.96624,                0.80469,                 0.3196,                0.38015,                0.26325,                 1.1106,                 1.3401,                0.88873,               0.000614,               0.000614,               0.000614
                     73,                0.67363,                0.44894,                0.96274,                   0.83,                0.34774,                0.42161,                0.30793,                 1.0177,                 1.1862,                0.81483,              0.0005942,              0.0005942,              0.0005942
                     74,                0.63933,                0.42845,                0.94545,                0.87523,                0.31357,                0.39145,                0.28122,                 1.0434,                 1.1901,                0.83624,              0.0005744,              0.0005744,              0.0005744
                     75,                0.65189,                0.43868,                0.94725,                0.85999,                0.32362,                0.39632,                0.28336,                 1.0861,                 1.2364,                 0.8666,              0.0005546,              0.0005546,              0.0005546
                     76,                0.64872,                0.43444,                0.95604,                0.85785,                0.31859,                0.40065,                0.28912,                 1.0551,                 1.1887,                0.85667,              0.0005348,              0.0005348,              0.0005348
                     77,                0.63248,                0.42963,                 0.9533,                0.83145,                0.31156,                0.39015,                0.29178,                0.97407,                 1.1345,                0.80295,               0.000515,               0.000515,               0.000515
                     78,                0.64657,                0.44155,                0.94766,                0.83839,                0.32362,                0.39202,                0.27771,                 1.1012,                  1.262,                0.89036,              0.0004952,              0.0004952,              0.0004952
                     79,                0.63878,                0.43609,                0.94316,                0.84753,                 0.3005,                0.38815,                 0.2932,                0.98205,                 1.1499,                0.80503,              0.0004754,              0.0004754,              0.0004754
                     80,                0.62006,                0.42553,                0.94024,                0.76925,                0.23819,                0.31519,                 0.2248,                 1.0886,                 1.2611,                0.88165,              0.0004556,              0.0004556,              0.0004556
                     81,                0.61612,                0.41219,                0.94797,                0.85068,                0.24623,                0.33505,                0.24854,                 1.0317,                 1.1859,                0.83593,              0.0004358,              0.0004358,              0.0004358
                     82,                0.60702,                0.41504,                0.93865,                0.80523,                0.27236,                0.34344,                0.24407,                 1.0823,                 1.2759,                0.86902,               0.000416,               0.000416,               0.000416
                     83,                0.61593,                 0.4242,                0.93359,                 0.8227,                0.29045,                0.37232,                0.27299,                 1.0199,                 1.1716,                0.82878,              0.0003962,              0.0003962,              0.0003962
                     84,                0.61995,                0.42226,                0.93919,                0.82312,                0.31457,                0.38332,                0.27818,                 1.0726,                  1.233,                0.86865,              0.0003764,              0.0003764,              0.0003764
                     85,                0.60819,                  0.414,                0.93473,                0.87003,                0.30947,                0.40088,                  0.296,                 1.0191,                 1.1688,                0.83575,              0.0003566,              0.0003566,              0.0003566
                     86,                0.59152,                0.40196,                0.92606,                0.83254,                0.36475,                0.44485,                0.33466,                0.98554,                  1.146,                0.80976,              0.0003368,              0.0003368,              0.0003368
                     87,                0.60044,                0.41496,                0.93992,                0.84474,                0.31169,                0.39207,                 0.2885,                 1.0486,                 1.2001,                0.84603,               0.000317,               0.000317,               0.000317
                     88,                0.60066,                0.42054,                0.92745,                0.77273,                0.29447,                0.37139,                0.27491,                 1.0337,                 1.1636,                0.84348,              0.0002972,              0.0002972,              0.0002972
                     89,                0.59789,                0.40457,                0.93263,                0.80579,                0.18693,                0.28524,                0.21582,                0.98765,                 1.1496,                0.81507,              0.0002774,              0.0002774,              0.0002774
                     90,                0.58922,                 0.4084,                0.93316,                0.72151,                 0.2402,                0.32012,                 0.2304,                 1.0549,                 1.2365,                0.85968,              0.0002576,              0.0002576,              0.0002576
                     91,                0.57512,                0.39924,                0.92504,                 0.8211,                0.27216,                0.35282,                0.25722,                 1.0456,                 1.2332,                0.85266,              0.0002378,              0.0002378,              0.0002378
                     92,                0.58127,                0.39805,                0.92429,                0.83374,                0.21005,                0.30136,                0.22111,                 1.0292,                 1.1937,                0.83913,               0.000218,               0.000218,               0.000218
                     93,                0.58671,                0.40225,                0.92685,                0.82031,                0.31558,                0.39489,                 0.2954,                 0.9754,                 1.1198,                0.80185,              0.0001982,              0.0001982,              0.0001982
                     94,                0.56151,                0.38889,                0.91476,                0.86137,                0.33266,                0.41234,                0.30108,                 1.0068,                 1.1791,                0.83195,              0.0001784,              0.0001784,              0.0001784
                     95,                0.56826,                0.39529,                0.92285,                0.83552,                0.23618,                0.32415,                0.23678,                 1.0295,                 1.1964,                0.84379,              0.0001586,              0.0001586,              0.0001586
                     96,                0.58263,                0.40487,                0.92419,                0.83483,                0.32161,                0.39624,                0.28889,                 1.0231,                 1.1864,                0.83757,              0.0001388,              0.0001388,              0.0001388
                     97,                 0.5666,                0.39046,                0.92013,                0.85103,                0.33166,                0.41384,                0.30522,                 1.0015,                  1.167,                0.82529,               0.000119,               0.000119,               0.000119
                     98,                0.55556,                0.38806,                 0.9204,                  0.838,                0.22513,                0.32074,                0.23655,                 1.0029,                 1.1569,                0.82748,               9.92e-05,               9.92e-05,               9.92e-05
                     99,                0.54836,                0.38207,                0.91671,                0.85961,                0.17846,                0.27903,                0.20553,                 1.0134,                 1.1649,                0.83467,               7.94e-05,               7.94e-05,               7.94e-05
                    100,                0.55644,                0.38828,                0.91708,                0.87144,                0.29976,                0.39353,                0.29298,                0.99618,                 1.1525,                0.82419,               5.96e-05,               5.96e-05,               5.96e-05
