                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     20,                 1.2342,                0.88547,                 1.2478,                0.68257,                0.22561,                0.24758,                0.14186,                 1.3585,                 1.7508,                0.89011,              0.0016436,              0.0016436,              0.0016436
                     21,                 1.2143,                0.87629,                 1.2356,                0.74658,                0.30488,                0.33594,                0.21835,                 1.1159,                 1.5335,                0.81427,              0.0016238,              0.0016238,              0.0016238
                     22,                 1.1858,                0.85069,                 1.2224,                0.75609,                0.29878,                0.33553,                0.21627,                 1.1322,                 1.5392,                0.81543,               0.001604,               0.001604,               0.001604
                     23,                 1.1744,                0.85161,                 1.2167,                0.66797,                0.26558,                0.28229,                0.16823,                 1.2957,                 1.7196,                0.87124,              0.0015842,              0.0015842,              0.0015842
                     24,                 1.1789,                 0.8282,                 1.2105,                0.76082,                0.31911,                0.34687,                0.23237,                 1.0703,                 1.4805,                 0.7985,              0.0015644,              0.0015644,              0.0015644
                     25,                 1.1456,                0.81868,                 1.1886,                0.69266,                0.29743,                0.32115,                0.19946,                  1.227,                   1.71,                0.84933,              0.0015446,              0.0015446,              0.0015446
                     26,                 1.1321,                0.81451,                 1.1955,                0.77564,                0.33604,                0.38113,                0.25357,                 1.0685,                 1.3899,                0.79004,              0.0015248,              0.0015248,              0.0015248
                     27,                 1.1244,                 0.7937,                 1.1844,                0.80616,                0.30081,                0.35606,                0.23513,                 1.0847,                 1.4337,                 0.7955,               0.001505,               0.001505,               0.001505
                     28,                 1.1164,                0.80007,                 1.1801,                0.81372,                0.31964,                0.37566,                0.25599,                 1.0629,                 1.4008,                0.78839,              0.0014852,              0.0014852,              0.0014852
                     29,                 1.1331,                0.80109,                 1.1884,                0.81996,                0.29201,                0.34195,                0.23242,                  1.026,                 1.3511,                0.76715,              0.0014654,              0.0014654,              0.0014654
                     30,                 1.0846,                0.77266,                  1.153,                0.81063,                0.30352,                0.34343,                0.22838,                 1.0663,                 1.3845,                0.78418,              0.0014456,              0.0014456,              0.0014456
                     31,                 1.0615,                0.75356,                 1.1441,                0.80422,                 0.2981,                0.34746,                0.22673,                  1.107,                 1.4028,                0.78652,              0.0014258,              0.0014258,              0.0014258
                     32,                 1.0711,                0.75099,                 1.1512,                0.85317,                0.29743,                 0.3487,                0.23466,                 1.0537,                 1.3518,                0.77834,               0.001406,               0.001406,               0.001406
                     33,                   1.04,                0.73081,                  1.126,                0.80265,                0.31098,                0.35741,                0.23388,                 1.0869,                 1.4278,                0.78373,              0.0013862,              0.0013862,              0.0013862
                     34,                 1.0499,                0.74267,                 1.1397,                0.83954,                0.30827,                0.36236,                0.24238,                 1.0517,                 1.3446,                0.77813,              0.0013664,              0.0013664,              0.0013664
                     35,                 1.0326,                0.72229,                 1.1252,                0.85296,                0.29868,                0.36005,                0.25318,                0.97314,                 1.2732,                 0.7507,              0.0013466,              0.0013466,              0.0013466
                     36,                 1.0328,                  0.718,                 1.1154,                0.80061,                0.26897,                0.31647,                0.21157,                 1.0322,                 1.3469,                0.76683,              0.0013268,              0.0013268,              0.0013268
                     37,                 1.0003,                0.71348,                 1.1053,                0.80969,                0.28049,                 0.3424,                0.23431,                 1.0348,                 1.3247,                0.77746,               0.001307,               0.001307,               0.001307
                     38,                 1.0101,                0.69909,                 1.1204,                 0.7609,                0.28049,                0.32487,                0.21498,                 1.0858,                  1.353,                0.79549,              0.0012872,              0.0012872,              0.0012872
                     39,                0.99104,                0.68254,                 1.1026,                0.82413,                0.26491,                0.30952,                0.21199,                 1.0151,                  1.303,                0.76161,              0.0012674,              0.0012674,              0.0012674
                     40,                0.95956,                0.66314,                 1.0872,                  0.817,                0.27033,                0.31877,                0.22727,                0.95127,                 1.2008,                0.74373,              0.0012476,              0.0012476,              0.0012476
                     41,                0.96413,                 0.6649,                 1.0843,                0.86755,                0.29472,                 0.3562,                0.24744,                 1.0026,                 1.2341,                0.75595,              0.0012278,              0.0012278,              0.0012278
                     42,                0.98195,                  0.676,                 1.0909,                0.81114,                0.28997,                0.35422,                0.24183,                 1.0389,                 1.2954,                0.76398,               0.001208,               0.001208,               0.001208
