                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 1.3591,                 1.5784,                  1.087,                0.29425,                0.03194,                0.04268,                0.02998,                 1.5396,                 2.3293,                0.52317,              0.0018218,              0.0018218,              0.0018218
                     12,                 1.3379,                 1.5388,                 1.0785,                0.38542,                0.02994,                0.03592,                0.02498,                 1.5491,                  2.547,                0.48952,               0.001802,               0.001802,               0.001802
                     13,                 1.3212,                 1.5756,                 1.0672,                0.29275,                0.03593,                0.04794,                0.03326,                 1.4211,                 2.2093,                0.44696,              0.0017822,              0.0017822,              0.0017822
                     14,                  1.319,                  1.553,                 1.0624,                0.31721,                0.03194,                0.04834,                0.03555,                  1.465,                 2.2408,                0.45725,              0.0017624,              0.0017624,              0.0017624
                     15,                 1.3147,                 1.5246,                 1.0506,                0.38677,                0.03194,                 0.0473,                0.03491,                 1.3796,                 2.2249,                0.44942,              0.0017426,              0.0017426,              0.0017426
                     16,                 1.2847,                 1.5185,                 1.0407,                0.41498,                0.03194,                0.05882,                0.04426,                 1.4098,                 2.1227,                0.47856,              0.0017228,              0.0017228,              0.0017228
                     17,                 1.2974,                 1.5311,                 1.0515,                0.41974,                0.03992,                0.06479,                0.04363,                 1.5404,                  2.074,                0.49177,               0.001703,               0.001703,               0.001703
                     18,                 1.2792,                 1.5274,                 1.0391,                 0.3158,                0.02994,                0.03564,                 0.0284,                 1.4257,                 2.3564,                0.44843,              0.0016832,              0.0016832,              0.0016832
                     19,                 1.2637,                 1.4858,                 1.0318,                 0.4133,                0.04591,                0.06362,                0.04787,                 1.3715,                 2.0066,                0.43395,              0.0016634,              0.0016634,              0.0016634
                     20,                 1.2597,                 1.4908,                 1.0349,                0.39336,                 0.0499,                0.07916,                0.05495,                 1.5052,                 2.1867,                0.48802,              0.0016436,              0.0016436,              0.0016436
                     21,                  1.253,                 1.4738,                 1.0227,                0.55442,                0.03727,                0.07228,                0.05683,                 1.3061,                 1.8645,                0.42477,              0.0016238,              0.0016238,              0.0016238
                     22,                 1.2481,                 1.4828,                 1.0251,                0.64743,                0.03194,                0.04538,                0.03315,                 1.2742,                 1.8929,                0.43522,               0.001604,               0.001604,               0.001604
                     23,                 1.2323,                 1.4759,                 1.0292,                0.44289,                0.03393,                0.04743,                0.03796,                 1.4916,                 2.0408,                0.48082,              0.0015842,              0.0015842,              0.0015842
                     24,                 1.2091,                 1.6361,                 1.0091,                 0.3966,                0.03393,                0.05405,                0.03797,                 1.3531,                 2.0314,                0.44515,              0.0015644,              0.0015644,              0.0015644
                     25,                 1.2246,                 1.4385,                 1.0215,                0.38263,                0.05589,                0.08098,                0.05925,                  1.445,                 2.0662,                0.45038,              0.0015446,              0.0015446,              0.0015446
                     26,                 1.2231,                 1.4429,                 1.0163,                0.36774,                0.05788,                0.07071,                0.05063,                 1.4989,                 2.0175,                0.46435,              0.0015248,              0.0015248,              0.0015248
                     27,                 1.1917,                 1.4232,                 1.0134,                0.41605,                0.07186,                0.10337,                0.07347,                 1.3247,                 1.8769,                0.43817,               0.001505,               0.001505,               0.001505
                     28,                 1.2423,                 1.4637,                 1.0046,                0.45561,                0.04192,                0.06518,                0.04823,                 1.2265,                 1.8408,                0.41728,              0.0014852,              0.0014852,              0.0014852
                     29,                 1.1996,                 1.4278,                 1.0106,                0.50196,                0.05988,                0.09648,                0.06652,                 1.3549,                 1.9593,                0.44282,              0.0014654,              0.0014654,              0.0014654
                     30,                 1.1735,                 1.3998,                 1.0087,                0.53186,                 0.0479,                0.06545,                0.05007,                 1.3153,                 1.8896,                0.40861,              0.0014456,              0.0014456,              0.0014456
                     31,                 1.2053,                 1.4617,                 1.0139,                0.56716,                0.06188,                0.07903,                0.05437,                 1.3404,                 1.8986,                0.44227,              0.0014258,              0.0014258,              0.0014258
                     32,                 1.1649,                 1.4008,                 1.0028,                0.58588,                0.11861,                0.15408,                0.10847,                 1.2418,                 1.7485,                0.40569,               0.001406,               0.001406,               0.001406
                     33,                 1.1252,                 1.3261,                0.99189,                0.80404,                0.06986,                 0.1153,                0.08053,                 1.2686,                 1.8065,                0.43702,              0.0013862,              0.0013862,              0.0013862
                     34,                 1.1666,                 1.3891,                 1.0006,                0.57088,                0.05389,                0.08576,                0.06347,                 1.3015,                 1.7986,                0.43315,              0.0013664,              0.0013664,              0.0013664
                     35,                 1.1979,                 1.4048,                 1.0053,                0.71009,                0.05988,                0.09354,                0.07047,                 1.3294,                 1.8864,                0.42739,              0.0013466,              0.0013466,              0.0013466
                     36,                 1.1683,                 1.3945,                0.99547,                0.57105,                0.07984,                0.10176,                0.06912,                 1.2392,                 1.8677,                 0.3997,              0.0013268,              0.0013268,              0.0013268
                     37,                 1.1356,                 1.3466,                 0.9968,                 0.5228,                0.06188,                 0.0851,                0.06127,                 1.2179,                 1.7862,                0.40021,               0.001307,               0.001307,               0.001307
                     38,                 1.1813,                 1.3798,                0.99805,                 0.6085,                 0.0978,                 0.1231,                0.08842,                 1.2526,                 1.7201,                 0.3924,              0.0012872,              0.0012872,              0.0012872
                     39,                 1.1433,                 1.3757,                 0.9963,                0.76216,                0.10379,                0.14544,                 0.0998,                 1.2398,                 1.7887,                0.41201,              0.0012674,              0.0012674,              0.0012674
                     40,                 1.1222,                 1.3617,                0.98502,                0.74471,                 0.0998,                0.12119,                0.08598,                 1.2261,                 1.7301,                0.42249,              0.0012476,              0.0012476,              0.0012476
                     41,                 1.1379,                 1.3487,                0.99492,                0.69358,                0.07984,                0.10589,                 0.0754,                 1.2236,                 1.8213,                0.41429,              0.0012278,              0.0012278,              0.0012278
                     42,                 1.1325,                  1.353,                0.98751,                 0.7347,                0.05988,                0.06988,                 0.0545,                 1.1568,                 1.6813,                0.40364,               0.001208,               0.001208,               0.001208
                     43,                 1.1036,                 1.3416,                  1.012,                0.71112,                0.11577,                0.15973,                0.11264,                 1.3484,                 1.8091,                0.44153,              0.0011882,              0.0011882,              0.0011882
                     44,                  1.121,                 1.3545,                  0.991,                0.82858,                0.06986,                 0.0997,                0.07565,                 1.2034,                  1.656,                0.41587,              0.0011684,              0.0011684,              0.0011684
                     45,                 1.1317,                  1.332,                 0.9885,                0.55545,                0.12176,                0.16757,                0.11686,                 1.1556,                 1.6772,                0.40116,              0.0011486,              0.0011486,              0.0011486
                     46,                  1.128,                 1.3208,                0.97866,                0.83618,                0.11776,                0.17011,                0.12737,                  1.106,                 1.5122,                0.39124,              0.0011288,              0.0011288,              0.0011288
                     47,                 1.1219,                 1.3328,                0.98217,                0.70279,                0.06587,                0.08212,                 0.0665,                 1.1888,                  1.651,                0.39349,               0.001109,               0.001109,               0.001109
                     48,                 1.0927,                 1.2986,                0.99038,                0.78643,                0.20958,                0.26234,                0.19005,                  1.108,                 1.5271,                0.40173,              0.0010892,              0.0010892,              0.0010892
                     49,                 1.0806,                 1.3002,                0.97661,                0.74738,                0.15768,                0.20292,                0.14586,                 1.2158,                 1.6676,                0.40457,              0.0010694,              0.0010694,              0.0010694
                     50,                 1.0886,                 1.2933,                0.97195,                 0.7448,                0.11776,                0.13809,                0.10032,                 1.1049,                 1.5678,                0.37412,              0.0010496,              0.0010496,              0.0010496
                     51,                 1.0978,                 1.2854,                0.97856,                0.68275,                0.14371,                 0.1742,                0.13068,                 1.0793,                 1.4767,                0.37311,              0.0010298,              0.0010298,              0.0010298
                     52,                 1.1029,                 1.2914,                0.97215,                0.73524,                0.17764,                0.21997,                0.16183,                 1.1542,                 1.5898,                0.39102,                0.00101,                0.00101,                0.00101
                     53,                  1.058,                 1.2606,                0.99292,                0.74113,                0.15369,                0.18323,                0.13282,                 1.1113,                 1.5888,                0.38401,              0.0009902,              0.0009902,              0.0009902
                     54,                 1.0755,                 1.2769,                0.96501,                0.79068,                0.20958,                0.25501,                0.18699,                 1.1888,                 1.5848,                0.38821,              0.0009704,              0.0009704,              0.0009704
                     55,                 1.0813,                 1.2507,                0.96228,                0.76036,                 0.0978,                0.11398,                0.08285,                 1.1427,                 1.6056,                0.38639,              0.0009506,              0.0009506,              0.0009506
                     56,                 1.0817,                 1.3132,                0.98522,                0.71972,                 0.1517,                0.18664,                0.13411,                 1.1365,                 1.6062,                0.38263,              0.0009308,              0.0009308,              0.0009308
                     57,                 1.0416,                  1.231,                0.97086,                0.57951,                 0.1018,                0.12726,                0.09381,                 1.1031,                 1.5638,                0.37115,               0.000911,               0.000911,               0.000911
                     58,                  1.065,                 1.2663,                0.97261,                0.74009,                0.15768,                0.17918,                0.13364,                 1.1065,                 1.5294,                0.38994,              0.0008912,              0.0008912,              0.0008912
                     59,                    1.1,                 1.2847,                0.95728,                0.73373,                0.07784,                0.09733,                0.06983,                 1.1311,                 1.6581,                 0.3828,              0.0008714,              0.0008714,              0.0008714
                     60,                  1.063,                 1.2738,                0.96581,                0.80851,                0.13573,                 0.1644,                0.11853,                 1.0836,                 1.4921,                  0.385,              0.0008516,              0.0008516,              0.0008516
                     61,                 1.0362,                 1.2381,                0.97317,                0.88229,                0.17953,                0.21863,                0.16378,                 1.0885,                 1.4843,                0.38897,              0.0008318,              0.0008318,              0.0008318
                     62,                 1.0182,                 1.2128,                0.96445,                0.85088,                0.20359,                0.23931,                0.18137,                 1.0576,                 1.4583,                0.36935,               0.000812,               0.000812,               0.000812
                     63,                 1.0069,                  1.189,                0.95829,                0.72867,                0.16081,                0.18347,                0.13312,                 1.1555,                 1.5417,                 0.3794,              0.0007922,              0.0007922,              0.0007922
                     64,                0.99005,                 1.3574,                 0.9332,                0.83431,                0.20758,                0.24565,                0.18501,                 1.0716,                 1.4968,                0.37286,              0.0007724,              0.0007724,              0.0007724
                     65,                 1.0059,                 1.3944,                0.95015,                0.81677,                0.26747,                0.31958,                0.24567,                 1.0156,                 1.3945,                0.36286,              0.0007526,              0.0007526,              0.0007526
                     66,                0.99635,                 1.3298,                0.93753,                0.79979,                0.17166,                0.19617,                0.14881,                 1.0331,                 1.4825,                0.35786,              0.0007328,              0.0007328,              0.0007328
                     67,                 1.0164,                 1.2091,                0.95424,                0.80188,                0.21557,                0.24985,                0.18885,                 1.0208,                 1.4773,                0.36709,               0.000713,               0.000713,               0.000713
                     68,                 1.0331,                 1.2553,                0.96981,                0.79255,                0.21352,                0.25086,                0.18957,                 1.0872,                 1.5357,                0.36139,              0.0006932,              0.0006932,              0.0006932
                     69,                0.99521,                 1.1931,                0.96073,                0.73567,                0.16567,                0.18694,                0.13907,                 1.0599,                 1.5462,                0.36411,              0.0006734,              0.0006734,              0.0006734
                     70,                 1.0529,                 1.2472,                0.96331,                 0.8013,                0.23154,                0.27222,                0.20222,                 1.0267,                 1.4439,                0.36472,              0.0006536,              0.0006536,              0.0006536
                     71,                 1.0067,                 1.1963,                0.95976,                0.85709,                0.24152,                0.27286,                 0.2069,                 1.0082,                 1.4497,                0.35758,              0.0006338,              0.0006338,              0.0006338
                     72,                0.99677,                 1.1965,                0.96229,                 0.7664,                0.23353,                0.27737,                0.20904,                 1.0177,                 1.4705,                0.35799,               0.000614,               0.000614,               0.000614
                     73,                0.98213,                 1.1834,                0.96147,                0.73551,                0.23353,                0.27383,                0.21278,                0.97689,                 1.4429,                0.35247,              0.0005942,              0.0005942,              0.0005942
                     74,                 1.0219,                 1.2141,                0.96667,                 0.7467,                0.19162,                0.23437,                0.18055,                0.98166,                 1.3706,                0.34606,              0.0005744,              0.0005744,              0.0005744
                     75,                 1.0046,                 1.1733,                0.95084,                0.81083,                0.26747,                0.32687,                0.23782,                 1.0898,                  1.404,                0.35608,              0.0005546,              0.0005546,              0.0005546
                     76,                  1.015,                 1.1863,                0.94117,                0.77095,                0.20958,                0.24572,                0.18608,                  1.064,                 1.4504,                 0.3606,              0.0005348,              0.0005348,              0.0005348
