                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                 1.1374,                 1.2635,                 1.0003,                0.47546,                0.05669,                0.07799,                0.04818,                 1.3343,                 1.8927,                0.41515,               0.001307,               0.001307,               0.001307
                     38,                 1.1482,                 1.2873,                0.99805,                 0.5515,                0.04554,                0.07557,                0.05037,                 1.2283,                 1.7985,                0.40676,              0.0012872,              0.0012872,              0.0012872
                     39,                 1.1317,                 1.2757,                 1.0009,                0.46524,                0.04647,                0.08458,                0.05732,                 1.3074,                 1.8878,                0.41195,              0.0012674,              0.0012674,              0.0012674
                     40,                  1.136,                 1.2734,                0.99014,                0.64926,                 0.0539,                0.07583,                0.04514,                  1.377,                  1.976,                0.42595,              0.0012476,              0.0012476,              0.0012476
                     41,                 1.1152,                 1.2551,                0.99449,                0.43972,                0.05576,                0.08749,                0.05809,                 1.3257,                 1.8091,                0.42411,              0.0012278,              0.0012278,              0.0012278
                     42,                 1.1439,                 1.2845,                 1.0056,                0.56028,                0.05112,                0.07801,                0.05052,                 1.3881,                 2.0189,                0.44442,               0.001208,               0.001208,               0.001208
                     43,                 1.1173,                 1.2562,                0.99706,                0.51167,                 0.0697,                0.09301,                0.05529,                 1.3314,                 1.8965,                0.41503,              0.0011882,              0.0011882,              0.0011882
                     44,                 1.1181,                  1.262,                0.99767,                0.38099,                0.04461,                0.05428,                 0.0347,                 1.3584,                 1.9012,                 0.4065,              0.0011684,              0.0011684,              0.0011684
                     45,                 1.1116,                 1.2654,                0.99403,                0.40599,                0.05855,                0.09777,                0.06701,                 1.2663,                  1.722,                 0.4174,              0.0011486,              0.0011486,              0.0011486
                     46,                  1.087,                 1.2027,                 0.9846,                0.55518,                0.07249,                0.09897,                0.06526,                 1.2215,                 1.6931,                0.39579,              0.0011288,              0.0011288,              0.0011288
                     47,                 1.0959,                 1.2387,                0.98531,                0.54412,                0.03996,                0.07139,                0.04575,                 1.2461,                 1.7266,                0.40127,               0.001109,               0.001109,               0.001109
                     48,                 1.0797,                 1.2151,                0.98953,                0.44282,                 0.0474,                 0.0946,                 0.0629,                 1.2407,                 1.6824,                0.40122,              0.0010892,              0.0010892,              0.0010892
                     49,                 1.1009,                 1.2505,                0.98207,                 0.6208,                 0.0474,                0.09916,                0.06705,                 1.2533,                 1.6751,                0.40157,              0.0010694,              0.0010694,              0.0010694
                     50,                 1.0613,                 1.1858,                0.97877,                0.51231,                0.06506,                 0.0894,                 0.0582,                 1.2053,                 1.7183,                 0.3957,              0.0010496,              0.0010496,              0.0010496
                     51,                 1.0863,                 1.2049,                0.98208,                0.46321,                0.06413,                0.08555,                0.05471,                 1.2775,                 1.7716,                0.40932,              0.0010298,              0.0010298,              0.0010298
                     52,                 1.0693,                 1.1964,                 0.9713,                0.59692,                0.04554,                0.06084,                0.04056,                 1.2545,                 1.7496,                0.39929,                0.00101,                0.00101,                0.00101
