                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     20,                 1.3427,                0.93564,                 1.3757,                0.70071,                0.19771,                0.23542,                0.13353,                 1.5147,                 1.9634,                 1.0317,              0.0016436,              0.0016436,              0.0016436
                     21,                 1.3216,                0.92924,                 1.3643,                0.59118,                0.21996,                0.23547,                0.13479,                 1.4768,                 1.9248,                 1.0219,              0.0016238,              0.0016238,              0.0016238
                     22,                 1.2982,                0.91133,                 1.3457,                0.69971,                0.33376,                0.36892,                0.22243,                 1.3923,                 1.8456,                0.97874,               0.001604,               0.001604,               0.001604
                     23,                 1.2718,                0.88136,                  1.319,                0.44498,                0.22568,                0.20685,                0.10267,                 1.8313,                 2.5374,                 1.2381,              0.0015842,              0.0015842,              0.0015842
                     24,                 1.2495,                0.86391,                 1.3196,                0.66262,                0.31341,                0.33613,                0.19354,                 1.5073,                 2.0034,                 1.0457,              0.0015644,              0.0015644,              0.0015644
                     25,                 1.2231,                0.85209,                 1.3058,                0.72321,                0.30833,                0.33769,                0.21742,                 1.2796,                 1.6483,                 0.9251,              0.0015446,              0.0015446,              0.0015446
                     26,                 1.2107,                0.83623,                 1.2947,                0.76211,                0.31772,                0.35344,                0.21186,                 1.4104,                 1.8368,                0.99321,              0.0015248,              0.0015248,              0.0015248
                     27,                 1.2147,                0.83037,                 1.2932,                0.74005,                0.32041,                0.35563,                0.22104,                  1.352,                 1.8121,                0.98964,               0.001505,               0.001505,               0.001505
                     28,                  1.225,                0.82725,                  1.297,                0.73828,                0.38197,                0.42517,                0.27756,                 1.2505,                 1.6821,                0.91444,              0.0014852,              0.0014852,              0.0014852
                     29,                 1.1872,                0.81018,                 1.2706,                0.74526,                0.33884,                0.38194,                0.24474,                 1.3089,                 1.7796,                0.93945,              0.0014654,              0.0014654,              0.0014654
                     30,                  1.158,                0.77486,                 1.2591,                0.75035,                0.34965,                0.39872,                0.24599,                 1.3915,                 1.7473,                0.98622,              0.0014456,              0.0014456,              0.0014456
                     31,                 1.1555,                0.76573,                 1.2602,                0.62255,                0.31532,                0.34013,                0.19411,                 1.5891,                 2.2037,                  1.108,              0.0014258,              0.0014258,              0.0014258
                     32,                 1.1657,                0.79305,                 1.2588,                0.74589,                0.31151,                0.35185,                0.22766,                 1.3033,                 1.6703,                0.93644,               0.001406,               0.001406,               0.001406
                     33,                 1.1257,                0.75657,                 1.2272,                 0.7641,                0.31914,                0.37258,                0.23112,                 1.3353,                 1.7052,                0.97216,              0.0013862,              0.0013862,              0.0013862
                     34,                 1.1289,                0.75894,                 1.2396,                0.77644,                0.32613,                0.37629,                0.23319,                 1.3317,                 1.7013,                0.95215,              0.0013664,              0.0013664,              0.0013664
                     35,                 1.1313,                0.75517,                 1.2361,                0.72254,                0.36109,                0.40003,                0.25922,                 1.2234,                 1.5849,                0.90328,              0.0013466,              0.0013466,              0.0013466
                     36,                 1.1019,                0.72692,                 1.2166,                0.72001,                0.32168,                0.34787,                0.22374,                 1.2436,                 1.6547,                0.91527,              0.0013268,              0.0013268,              0.0013268
                     37,                 1.0894,                0.73228,                 1.2072,                0.67032,                0.27845,                0.29699,                0.18239,                 1.4181,                 1.8895,                 1.0011,               0.001307,               0.001307,               0.001307
                     38,                 1.0753,                0.71536,                 1.2049,                0.76904,                0.38017,                0.41794,                 0.2694,                 1.2339,                  1.519,                0.90782,              0.0012872,              0.0012872,              0.0012872
                     39,                 1.0678,                0.70454,                 1.1934,                0.78434,                0.37919,                 0.4283,                0.29304,                  1.152,                 1.5057,                0.85859,              0.0012674,              0.0012674,              0.0012674
                     40,                  1.059,                0.69235,                 1.1909,                0.77878,                0.38207,                0.43905,                0.28606,                 1.2733,                 1.6047,                0.92834,              0.0012476,              0.0012476,              0.0012476
                     41,                 1.0443,                0.68506,                 1.1793,                0.78647,                0.35728,                0.41477,                0.27968,                 1.1838,                  1.496,                0.88398,              0.0012278,              0.0012278,              0.0012278
                     42,                 1.0142,                 0.6659,                 1.1633,                0.82209,                0.34011,                0.40505,                0.28635,                 1.0819,                 1.4075,                0.82815,               0.001208,               0.001208,               0.001208
                     43,                  1.021,                0.67355,                 1.1634,                0.78705,                0.35664,                0.40208,                 0.2716,                 1.1655,                 1.4368,                0.87825,              0.0011882,              0.0011882,              0.0011882
                     44,                 1.0186,                0.67252,                 1.1614,                0.77764,                0.33376,                0.37727,                 0.2536,                 1.1672,                  1.448,                0.86078,              0.0011684,              0.0011684,              0.0011684
                     45,                0.99645,                0.64991,                 1.1469,                0.80216,                0.33376,                0.37508,                0.25133,                 1.1376,                 1.4425,                0.85555,              0.0011486,              0.0011486,              0.0011486
                     46,                0.99618,                 0.6457,                 1.1523,                0.74136,                0.35899,                0.39886,                0.26174,                 1.2481,                 1.5664,                  0.904,              0.0011288,              0.0011288,              0.0011288
                     47,                0.99053,                0.64721,                 1.1453,                0.82532,                0.35156,                0.40593,                0.28132,                 1.0865,                 1.2879,                0.82794,               0.001109,               0.001109,               0.001109
                     48,                0.97812,                0.64164,                 1.1387,                 0.7768,                0.36173,                0.41006,                 0.2839,                 1.1092,                 1.3646,                0.84331,              0.0010892,              0.0010892,              0.0010892
                     49,                0.96924,                0.62978,                 1.1241,                0.79054,                0.35982,                0.42243,                0.29028,                 1.1458,                 1.4012,                0.85895,              0.0010694,              0.0010694,              0.0010694
                     50,                0.96181,                0.61988,                 1.1187,                 0.7396,                0.34965,                0.38391,                0.25836,                 1.1802,                 1.4719,                0.87732,              0.0010496,              0.0010496,              0.0010496
                     51,                0.94414,                0.62002,                 1.1121,                 0.8338,                0.36358,                0.42464,                0.29182,                 1.1143,                 1.3321,                0.84843,              0.0010298,              0.0010298,              0.0010298
                     52,                0.94924,                0.61234,                 1.1122,                0.80492,                0.33837,                0.40465,                0.26863,                 1.2244,                 1.4965,                0.90301,                0.00101,                0.00101,                0.00101
                     53,                0.92761,                0.61749,                 1.1077,                 0.8576,                0.35092,                0.41068,                0.28415,                   1.13,                 1.3888,                0.85537,              0.0009902,              0.0009902,              0.0009902
                     54,                0.91666,                0.59823,                 1.1016,                0.76203,                0.38589,                0.44293,                0.30365,                 1.1731,                 1.4168,                0.88266,              0.0009704,              0.0009704,              0.0009704
                     55,                0.91622,                0.59833,                 1.1041,                0.79471,                0.35919,                0.41886,                0.27328,                 1.2449,                 1.4474,                0.93143,              0.0009506,              0.0009506,              0.0009506
                     56,                0.90868,                0.59582,                 1.0968,                0.82614,                0.33439,                0.39158,                0.26726,                 1.1451,                 1.4059,                0.86525,              0.0009308,              0.0009308,              0.0009308
                     57,                0.89095,                0.58028,                 1.0917,                0.73868,                0.32867,                0.37305,                0.24942,                 1.1946,                 1.5401,                0.89398,               0.000911,               0.000911,               0.000911
                     58,                0.90207,                   0.59,                 1.0963,                0.80793,                0.31087,                0.36827,                 0.2472,                 1.1806,                 1.4496,                0.89929,              0.0008912,              0.0008912,              0.0008912
                     55,                0.91251,                0.60057,                 1.0965,                0.75853,                0.15178,                0.20539,                0.14524,                  1.083,                 1.3324,                0.82214,              0.0009704,              0.0009704,              0.0009704
                     56,                0.89626,                0.58558,                  1.085,                0.75675,                0.20089,                0.25977,                0.19086,                 1.0215,                 1.2972,                0.80015,              0.0009308,              0.0009308,              0.0009308
                     57,                0.90531,                0.58848,                 1.0843,                0.79158,                0.23077,                0.27861,                0.19901,                 1.0718,                 1.3208,                0.83019,               0.000911,               0.000911,               0.000911
                     58,                0.89606,                 0.5881,                 1.0851,                 0.8519,                0.44247,                0.49974,                0.34716,                 1.0788,                 1.3159,                0.82615,              0.0008912,              0.0008912,              0.0008912
                     59,                 0.8937,                0.58251,                 1.0825,                0.82914,                0.49054,                 0.5344,                0.36833,                 1.1253,                  1.312,                0.86146,              0.0008714,              0.0008714,              0.0008714
                     60,                0.87886,                0.56861,                 1.0704,                0.84717,                0.63573,                0.68651,                0.48089,                  1.097,                 1.2742,                 0.8361,              0.0008516,              0.0008516,              0.0008516
                     61,                0.86701,                0.57264,                 1.0669,                0.84127,                0.49777,                0.54546,                0.37027,                 1.1603,                 1.3471,                0.87839,              0.0008318,              0.0008318,              0.0008318
                     62,                0.86896,                 0.5641,                 1.0674,                0.88691,                0.68404,                 0.7502,                0.53336,                 1.0031,                 1.2176,                0.79257,               0.000812,               0.000812,               0.000812
                     63,                0.85799,                0.56388,                 1.0606,                0.80904,                0.42848,                0.47527,                0.31785,                 1.1662,                 1.4325,                0.87801,              0.0007922,              0.0007922,              0.0007922
                     64,                0.83959,                0.55268,                 1.0511,                0.87831,                0.70375,                0.77537,                0.54892,                 1.0674,                 1.2954,                0.82529,              0.0007724,              0.0007724,              0.0007724
                     65,                0.82516,                0.53913,                 1.0387,                0.86338,                0.66497,                0.73164,                0.50974,                 1.0975,                 1.2933,                0.84503,              0.0007526,              0.0007526,              0.0007526
                     66,                0.81794,                0.53761,                 1.0377,                0.85673,                0.62111,                0.67663,                0.47467,                 1.0716,                 1.2789,                0.83258,              0.0007328,              0.0007328,              0.0007328
                     67,                0.83046,                0.54218,                 1.0463,                0.85086,                0.61983,                 0.6635,                0.46205,                 1.0677,                 1.2333,                0.82473,               0.000713,               0.000713,               0.000713
                     68,                0.81053,                0.52451,                 1.0303,                0.85875,                0.64934,                0.71148,                0.49551,                  1.071,                 1.2992,                0.82628,              0.0006932,              0.0006932,              0.0006932
                     69,                0.81029,                0.52822,                 1.0291,                0.88263,                0.58805,                0.66057,                0.46986,                 1.0494,                  1.244,                 0.8197,              0.0006734,              0.0006734,              0.0006734
                     70,                0.80211,                0.52077,                 1.0261,                0.84431,                0.58678,                0.63704,                0.43138,                 1.1315,                  1.348,                0.86723,              0.0006536,              0.0006536,              0.0006536
                     71,                0.79818,                0.52196,                 1.0221,                 0.8646,                0.57237,                0.62832,                0.43442,                 1.1029,                 1.2961,                 0.8448,              0.0006338,              0.0006338,              0.0006338
                     72,                0.78365,                0.52313,                 1.0153,                0.83133,                0.56198,                0.61099,                 0.4104,                 1.1247,                 1.3204,                0.86537,               0.000614,               0.000614,               0.000614
                     73,                0.78002,                0.50725,                 1.0179,                0.86497,                 0.5747,                 0.6373,                0.44597,                 1.0998,                 1.2985,                0.85665,              0.0005942,              0.0005942,              0.0005942
                     74,                0.76286,                 0.5019,                 1.0103,                0.86511,                0.56672,                0.62408,                0.43844,                 1.0623,                 1.2409,                0.82397,              0.0005744,              0.0005744,              0.0005744
                     75,                0.75599,                0.49347,                 1.0025,                0.85715,                0.58423,                0.64379,                   0.45,                 1.0788,                 1.2646,                0.83795,              0.0005546,              0.0005546,              0.0005546
                     76,                0.75843,                0.50062,                 1.0007,                0.85571,                0.57915,                0.63695,                0.44514,                 1.0849,                 1.2691,                0.83639,              0.0005348,              0.0005348,              0.0005348
                     77,                0.76227,                0.49582,                 1.0054,                0.86462,                0.60648,                0.65714,                0.46109,                 1.0802,                 1.2524,                0.84772,               0.000515,               0.000515,               0.000515
                     78,                0.74682,                0.48915,                0.99868,                0.88788,                0.64018,                0.71109,                0.51015,                 1.0424,                 1.2243,                0.81929,              0.0004952,              0.0004952,              0.0004952
                     79,                0.73489,                0.47425,                0.99583,                0.82814,                0.41048,                0.47089,                 0.3329,                 1.0591,                  1.214,                0.82365,              0.0004754,              0.0004754,              0.0004754
                     80,                0.73657,                0.47517,                0.99059,                0.87913,                  0.467,                0.54056,                0.39102,                 1.0353,                 1.1853,                0.81515,              0.0004556,              0.0004556,              0.0004556
                     81,                0.73243,                0.47825,                 0.9929,                 0.8936,                0.45383,                0.53845,                0.39413,                  1.004,                 1.1783,                0.79001,              0.0004358,              0.0004358,              0.0004358
                     82,                0.71768,                0.46854,                0.98045,                0.82722,                0.42276,                0.49461,                0.35219,                 1.0583,                 1.2187,                0.82911,               0.000416,               0.000416,               0.000416
                     83,                0.70669,                 0.4692,                 0.9814,                0.85551,                0.43039,                0.50169,                0.36196,                0.98837,                 1.1397,                0.78694,              0.0003962,              0.0003962,              0.0003962
                     84,                0.70996,                0.47439,                0.97619,                 0.8605,                 0.3897,                0.46518,                0.32791,                 1.0624,                 1.2187,                0.83316,              0.0003764,              0.0003764,              0.0003764
                     85,                0.69435,                0.45604,                0.96643,                0.83134,                0.42212,                0.49731,                0.35951,                 1.0348,                  1.184,                0.82021,              0.0003566,              0.0003566,              0.0003566
                     86,                0.69219,                0.45568,                0.96882,                0.83024,                0.41042,                0.47669,                0.33932,                 1.0574,                 1.2244,                0.83267,              0.0003368,              0.0003368,              0.0003368
                     87,                0.69395,                0.45947,                0.97436,                0.83281,                0.42116,                0.49155,                0.35048,                 1.0258,                 1.1814,                0.81339,               0.000317,               0.000317,               0.000317
                     88,                0.68238,                0.45145,                0.96113,                0.88217,                0.41386,                0.49767,                0.36225,                 1.0044,                 1.1848,                0.79536,              0.0002972,              0.0002972,              0.0002972
                     89,                0.67686,                0.45044,                0.96277,                0.86423,                0.40687,                 0.4913,                 0.3536,                 1.0306,                 1.1837,                 0.8133,              0.0002774,              0.0002774,              0.0002774
                     90,                0.66815,                0.44254,                0.95624,                0.88184,                0.41277,                0.49705,                0.36382,                 1.0155,                 1.1515,                0.80667,              0.0002576,              0.0002576,              0.0002576
                     91,                0.65014,                0.43307,                 0.9474,                0.86771,                0.41195,                0.48834,                0.35205,                 1.0326,                 1.1614,                0.82326,              0.0002378,              0.0002378,              0.0002378
                     92,                0.65942,                0.43916,                0.95286,                0.84772,                0.39283,                0.47006,                 0.3411,                 1.0323,                 1.1693,                 0.8186,               0.000218,               0.000218,               0.000218
                     93,                 0.6527,                0.44034,                0.94645,                0.87855,                0.43675,                 0.5205,                0.38176,                 1.0022,                 1.1223,                 0.7988,              0.0001982,              0.0001982,              0.0001982
                     94,                0.63852,                0.42853,                0.93878,                 0.8727,                0.40369,                0.48809,                0.36023,                 1.0131,                 1.1368,                0.80338,              0.0001784,              0.0001784,              0.0001784
                     95,                0.63456,                0.42138,                0.94658,                0.84349,                0.40687,                0.49357,                0.36317,                  1.007,                 1.1388,                0.80044,              0.0001586,              0.0001586,              0.0001586
                     96,                0.63799,                0.42906,                0.94403,                0.88708,                0.39733,                0.48909,                0.35926,                0.99796,                  1.131,                 0.7949,              0.0001388,              0.0001388,              0.0001388
                     97,                0.63468,                0.42279,                0.93967,                0.88961,                0.40623,                 0.5005,                0.36438,                 0.9995,                 1.1393,                0.79525,               0.000119,               0.000119,               0.000119
                     98,                0.62713,                0.42014,                0.93505,                0.88738,                0.39542,                0.48387,                 0.3537,                 1.0112,                 1.1621,                0.80122,               9.92e-05,               9.92e-05,               9.92e-05
                     99,                0.61186,                0.41413,                0.92812,                0.86301,                0.43039,                0.51763,                0.38364,                0.98107,                 1.1184,                0.78497,               7.94e-05,               7.94e-05,               7.94e-05
                    100,                0.60973,                0.41654,                0.93111,                0.87359,                0.38017,                0.47225,                0.34709,                 1.0032,                 1.1319,                0.80074,               5.96e-05,               5.96e-05,               5.96e-05
