                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     20,                0.93354,                0.60292,                  1.092,                0.83387,                0.75382,                0.80077,                0.53756,                 1.1532,                 1.3912,                0.91245,              0.0016436,              0.0016436,              0.0016436
                     21,                 0.9471,                0.60812,                 1.1007,                 0.8393,                0.53435,                0.55243,                0.36924,                 1.0923,                  1.329,                0.83524,              0.0016238,              0.0016238,              0.0016238
                     22,                0.94028,                0.60669,                 1.0848,                0.82218,                0.61069,                0.64757,                0.42009,                 1.1948,                 1.3574,                0.92107,               0.001604,               0.001604,               0.001604
                     23,                0.93735,                0.58979,                 1.0827,                0.87694,                0.73092,                0.80761,                0.58659,                 1.0089,                 1.2623,                0.83053,              0.0015842,              0.0015842,              0.0015842
                     24,                0.94773,                0.63369,                 1.1052,                 0.7742,                0.65434,                0.66266,                0.42278,                 1.2486,                 1.4708,                0.94121,              0.0015644,              0.0015644,              0.0015644
                     25,                0.94258,                0.61417,                 1.0917,                 0.8429,                0.52863,                0.56955,                0.36668,                 1.1856,                 1.3696,                0.89495,              0.0015446,              0.0015446,              0.0015446
                     26,                0.92453,                0.59443,                 1.0817,                0.81948,                0.74237,                0.76209,                0.51938,                 1.0987,                 1.2604,                0.86136,              0.0015248,              0.0015248,              0.0015248
                     27,                0.94234,                0.60624,                 1.0856,                0.85727,                0.79087,                0.83291,                0.57517,                 1.0776,                 1.2388,                0.87109,               0.001505,               0.001505,               0.001505
                     28,                0.91991,                0.59854,                 1.0814,                0.87185,                0.72137,                0.76042,                0.53368,                 1.0725,                 1.2105,                0.85495,              0.0014852,              0.0014852,              0.0014852
                     29,                0.94438,                0.58606,                 1.0807,                0.88985,                0.67835,                0.74866,                0.49706,                 1.1765,                 1.3352,                0.91498,              0.0014654,              0.0014654,              0.0014654
                     30,                0.93051,                 0.5877,                 1.0987,                0.87122,                0.69718,                0.72888,                0.51569,                 1.0761,                 1.2086,                0.84598,              0.0014456,              0.0014456,              0.0014456
                     31,                0.87166,                0.56302,                 1.0507,                0.86969,                0.76422,                0.80381,                0.56176,                  1.046,                 1.2336,                0.83133,              0.0014258,              0.0014258,              0.0014258
                     32,                0.86676,                0.56172,                 1.0519,                0.82884,                0.68321,                 0.7112,                0.49918,                 1.0808,                 1.2439,                0.85824,               0.001406,               0.001406,               0.001406
                     33,                0.88356,                0.56641,                 1.0578,                0.86024,                0.66953,                0.72562,                0.48027,                 1.1966,                 1.3366,                0.92852,              0.0013862,              0.0013862,              0.0013862
                     34,                0.85732,                0.55808,                 1.0423,                0.86304,                 0.6494,                0.69245,                0.48672,                 1.0687,                 1.2262,                 0.8435,              0.0013664,              0.0013664,              0.0013664
                     35,                0.85485,                0.55175,                 1.0451,                0.82708,                0.65723,                0.69626,                0.45682,                 1.2245,                 1.3605,                0.95441,              0.0013466,              0.0013466,              0.0013466
                     36,                0.87676,                0.57007,                 1.0716,                0.85512,                0.68709,                0.74365,                0.52406,                 1.0984,                 1.2259,                0.86634,              0.0013268,              0.0013268,              0.0013268
                     37,                0.88323,                0.55701,                 1.0307,                0.85412,                0.67366,                0.73024,                0.48386,                 1.1806,                 1.2954,                0.93428,               0.001307,               0.001307,               0.001307
                     38,                0.84834,                0.56254,                 1.0495,                 0.8625,                0.71565,                0.77087,                0.53638,                 1.1002,                 1.2532,                0.86431,              0.0012872,              0.0012872,              0.0012872
                     39,                0.85087,                0.55992,                 1.0507,                0.89115,                 0.7271,                0.78254,                 0.5826,                0.98527,                 1.1535,                0.78323,              0.0012674,              0.0012674,              0.0012674
                     40,                0.84761,                0.55683,                 1.0472,                0.83692,                0.60724,                0.67405,                0.46484,                 1.1034,                   1.35,                0.87774,              0.0012476,              0.0012476,              0.0012476
                     41,                0.83708,                0.54033,                 1.0462,                0.88266,                0.68905,                 0.7415,                0.52008,                 1.0992,                 1.2125,                0.86686,              0.0012278,              0.0012278,              0.0012278
                     42,                0.82188,                0.53895,                 1.0342,                0.87294,                0.70611,                0.77002,                  0.535,                 1.0961,                 1.2274,                0.86236,               0.001208,               0.001208,               0.001208
                     43,                0.82219,                0.54162,                 1.0313,                 0.8346,                 0.6741,                0.71079,                0.49052,                 1.1374,                 1.2684,                0.90481,              0.0011882,              0.0011882,              0.0011882
                     44,                0.83422,                 0.5223,                 1.0322,                0.86513,                0.67748,                0.71165,                 0.5064,                 1.0587,                 1.1737,                0.84909,              0.0011684,              0.0011684,              0.0011684
                     45,                 0.8236,                0.53302,                 1.0231,                0.86538,                0.74833,                0.79365,                0.56704,                 1.0937,                  1.219,                0.89013,              0.0011486,              0.0011486,              0.0011486
                     46,                0.80333,                0.54073,                 1.0227,                0.84064,                0.71565,                0.73971,                0.52629,                 1.0496,                 1.1617,                0.85228,              0.0011288,              0.0011288,              0.0011288
                     47,                0.78453,                0.52338,                 1.0061,                0.86686,                0.65267,                0.68219,                0.47705,                 1.0468,                 1.2094,                0.84416,               0.001109,               0.001109,               0.001109
                     48,                0.78023,                0.51331,                  1.011,                0.86219,                0.65649,                0.70703,                0.47782,                 1.1881,                  1.291,                0.93987,              0.0010892,              0.0010892,              0.0010892
                     49,                0.79849,                0.50785,                  1.016,                0.87572,                 0.6374,                 0.6679,                0.45978,                 1.0856,                 1.2033,                0.87799,              0.0010694,              0.0010694,              0.0010694
                     50,                0.76719,                0.50219,                 1.0034,                0.88249,                0.69275,                0.74535,                0.54219,                 1.0306,                 1.1433,                 0.8239,              0.0010496,              0.0010496,              0.0010496
                     51,                0.75559,                0.48758,                0.99184,                0.85621,                0.68511,                0.72811,                0.52481,                 1.0406,                 1.1868,                0.82956,              0.0010298,              0.0010298,              0.0010298
                     52,                 0.7465,                0.48741,                   0.98,                0.89365,                0.69084,                0.74803,                 0.5534,                0.98169,                 1.1458,                0.80494,                0.00101,                0.00101,                0.00101
                     53,                0.75352,                0.49067,                0.99846,                0.87069,                0.72901,                0.76558,                0.55396,                 1.0915,                 1.2285,                0.86006,              0.0009902,              0.0009902,              0.0009902
                     54,                0.75666,                0.49532,                0.99892,                 0.8712,                0.67176,                0.70846,                0.51256,                 1.0704,                 1.1819,                0.84531,              0.0009704,              0.0009704,              0.0009704
                     55,                0.74723,                0.49274,                0.98871,                0.90286,                0.70611,                 0.7713,                0.56278,                 1.0726,                 1.1815,                0.84262,              0.0009506,              0.0009506,              0.0009506
                     56,                0.75477,                0.49475,                 0.9925,                0.88264,                0.73473,                0.78566,                0.58837,                 1.0001,                 1.1008,                0.81102,              0.0009308,              0.0009308,              0.0009308
                     57,                0.72135,                0.47849,                0.97788,                 0.8656,                0.65143,                0.70443,                0.49022,                 1.1425,                 1.1999,                0.90596,               0.000911,               0.000911,               0.000911
                     58,                0.72924,                0.46153,                0.97358,                0.87306,                0.69566,                0.75721,                 0.5465,                 1.0441,                 1.1543,                 0.8386,              0.0008912,              0.0008912,              0.0008912
                     59,                0.73596,                0.47932,                0.98833,                0.86153,                0.62405,                0.67393,                0.49046,                 1.0331,                 1.1516,                0.82728,              0.0008714,              0.0008714,              0.0008714
                     60,                0.74793,                0.47901,                0.98775,                0.88867,                0.70072,                0.74432,                0.52336,                 1.0774,                 1.1578,                0.85884,              0.0008516,              0.0008516,              0.0008516
                     61,                0.71748,                0.46719,                 0.9675,                0.83544,                0.68791,                0.71787,                0.50257,                 1.1049,                 1.2055,                0.89255,              0.0008318,              0.0008318,              0.0008318
                     62,                0.73639,                0.47465,                 0.9769,                0.91057,                0.69956,                0.77364,                0.57321,                0.99349,                 1.1137,                0.81787,               0.000812,               0.000812,               0.000812
                     63,                0.71102,                0.47283,                0.96118,                0.88596,                 0.6813,                0.74848,                0.53684,                  1.073,                 1.1555,                0.85858,              0.0007922,              0.0007922,              0.0007922
                     64,                0.71306,                0.46051,                0.97976,                0.88278,                0.66412,                 0.7266,                0.53115,                 1.0172,                 1.1166,                0.82241,              0.0007724,              0.0007724,              0.0007724
                     65,                0.72504,                0.47139,                0.97419,                0.84236,                0.69345,                0.72807,                0.49958,                 1.1648,                 1.2544,                0.91616,              0.0007526,              0.0007526,              0.0007526
                     66,                0.73052,                0.46378,                0.98636,                0.87183,                0.75573,                0.79059,                0.55106,                 1.1559,                 1.1967,                  0.891,              0.0007328,              0.0007328,              0.0007328
                     67,                0.70889,                0.46154,                0.96538,                0.91099,                0.72269,                 0.7818,                0.58663,                0.99837,                 1.1326,                0.80436,               0.000713,               0.000713,               0.000713
                     68,                 0.6897,                0.46028,                0.95979,                 0.8626,                0.67176,                0.72113,                0.52734,                 1.0121,                 1.1277,                0.82647,              0.0006932,              0.0006932,              0.0006932
                     69,                0.73129,                0.47533,                0.98775,                0.87496,                0.66794,                0.71504,                0.51711,                 1.0097,                 1.1404,                0.83978,              0.0006734,              0.0006734,              0.0006734
                     70,                0.69059,                0.45889,                0.96257,                0.88427,                0.67939,                0.73647,                0.55182,                 1.0105,                 1.1543,                0.83018,              0.0006536,              0.0006536,              0.0006536
                     71,                0.68312,                0.44703,                0.96284,                 0.8745,                0.62023,                 0.6803,                0.49435,                 1.0495,                  1.186,                0.85042,              0.0006338,              0.0006338,              0.0006338
                     72,                0.67981,                0.44794,                0.94551,                 0.8706,                0.68051,                 0.7239,                0.53858,                0.97885,                 1.1135,                  0.806,               0.000614,               0.000614,               0.000614
                     73,                0.68656,                0.44642,                0.96861,                0.88751,                0.65076,                0.71915,                0.51522,                 1.0814,                 1.1868,                0.88471,              0.0005942,              0.0005942,              0.0005942
